Időszak,Város,Lakásár (EUR/m²),Bérleti díj (EUR/hó),Jövedelem (EUR/hó),Lakás típusa,Munkanélküliségi ráta (%)
2022 Q1,Pitești,1651.12,558.83,936.14,Használt lakás,5.5
2022 Q1,Pitești,1471.06,503.73,834.09,Használt lakás,2.14
2022 Q1,Pitești,1779.52,468.25,796.69,Felújított lakás,3.39
2022 Q1,Pitești,1504.45,452.25,846.7,Használt lakás,5.53
2022 Q1,Craiova,1520.04,546.37,910.93,Használt lakás,4.2
2022 Q1,Craiova,1689.77,480.55,937.16,Felújított lakás,4.37
2022 Q1,Craiova,1400.24,491.85,907.04,Új lakás,3.51
2022 Q1,Craiova,1615.15,455.49,777.34,Új lakás,2.25
2022 Q1,Craiova,1415.55,506.76,710.58,Használt lakás,3.13
2022 Q1,Reșița,1508.12,468.71,748.61,Új lakás,4.2
2022 Q1,Reșița,1447.22,525.3,822.69,Használt lakás,3.7
2022 Q1,Reșița,1600.45,489.77,862.22,Használt lakás,3.37
2022 Q1,Reșița,1641.17,498.65,814.09,Használt lakás,4.23
2022 Q1,Reșița,1743.01,508.24,915.94,Felújított lakás,3.97
2022 Q1,Slatina,1487.66,447.61,879.19,Használt lakás,4.74
2022 Q1,Slatina,1934.31,519.27,789.77,Felújított lakás,3.03
2022 Q1,Slatina,1873.42,471.42,862.85,Új lakás,2.84
2022 Q1,Slatina,1787.81,500.01,813.52,Felújított lakás,2.81
2022 Q1,Slatina,1636.86,481.77,909.93,Használt lakás,4.35
2022 Q2,București,1568.26,458.25,850.4,Felújított lakás,3.25
2022 Q2,București,1584.38,480.66,806.12,Használt lakás,4.43
2022 Q2,București,1555.55,446.32,838.9,Új lakás,4.04
2022 Q2,București,1609.96,496.88,913.9,Új lakás,5.1
2022 Q2,București,1634.26,437.22,843.85,Használt lakás,2.8
2022 Q2,Cluj-Napoca,1803.62,559.5,899.02,Használt lakás,4.66
2022 Q2,Cluj-Napoca,1630.11,494.64,764.15,Új lakás,3.73
2022 Q2,Cluj-Napoca,1494.26,491.25,856.42,Felújított lakás,5.75
2022 Q2,Cluj-Napoca,1710.0,491.38,843.98,Felújított lakás,5.48
2022 Q2,Cluj-Napoca,1596.41,493.27,862.53,Használt lakás,3.4
2022 Q2,Timișoara,1604.38,401.52,767.14,Használt lakás,4.15
2022 Q2,Timișoara,1788.18,493.93,816.78,Felújított lakás,2.36
2022 Q2,Timișoara,1694.14,457.31,898.59,Új lakás,4.19
2022 Q2,Timișoara,1657.4,481.34,883.02,Felújított lakás,3.68
2022 Q2,Timișoara,1523.76,441.46,716.9,Felújított lakás,3.62
2022 Q2,Iași,1782.33,509.2,873.66,Használt lakás,3.07
2022 Q2,Iași,1719.68,475.23,954.5,Használt lakás,2.82
2022 Q2,Iași,1510.0,446.11,771.07,Felújított lakás,2.86
2022 Q2,Iași,1612.39,451.51,628.62,Felújított lakás,4.87
2022 Q2,Iași,1397.91,503.57,861.87,Felújított lakás,5.92
2022 Q2,Brașov,1719.63,459.82,817.88,Használt lakás,5.3
2022 Q2,Brașov,1422.9,487.64,852.13,Használt lakás,3.46
2022 Q2,Brașov,1642.42,487.58,887.44,Új lakás,3.94
2022 Q2,Brașov,1650.12,483.73,820.43,Felújított lakás,3.8
2022 Q2,Brașov,1514.27,448.78,839.83,Felújított lakás,3.68
2022 Q2,Constanța,1604.23,516.66,830.09,Használt lakás,4.0
2022 Q2,Constanța,1614.16,455.65,864.42,Használt lakás,4.8
2022 Q2,Constanța,1622.38,489.06,817.68,Használt lakás,5.77
2022 Q2,Constanța,1522.2,413.29,911.61,Új lakás,3.69
2022 Q2,Constanța,1563.63,458.18,972.3,Használt lakás,4.15
2022 Q2,Sibiu,1665.97,486.5,876.2,Felújított lakás,5.2
2022 Q2,Sibiu,1569.9,421.72,912.08,Felújított lakás,4.3
2022 Q2,Sibiu,1612.96,498.83,837.76,Felújított lakás,3.82
2022 Q2,Sibiu,1584.2,456.34,931.35,Használt lakás,2.39
2022 Q2,Sibiu,1883.31,515.09,753.32,Használt lakás,3.58
2022 Q2,Oradea,1579.77,495.68,800.64,Felújított lakás,3.83
2022 Q2,Oradea,1585.47,450.5,807.39,Használt lakás,4.72
2022 Q2,Oradea,1396.41,499.12,907.85,Felújított lakás,3.58
2022 Q2,Oradea,1606.28,526.54,817.71,Új lakás,3.2
2022 Q2,Oradea,1540.54,526.61,937.54,Új lakás,2.4
2022 Q2,Galați,1720.75,512.76,953.22,Új lakás,4.19
2022 Q2,Galați,1594.69,525.81,901.93,Felújított lakás,6.04
2022 Q2,Galați,1715.04,486.14,789.55,Új lakás,3.22
2022 Q2,Galați,1427.69,471.4,915.56,Felújított lakás,3.8
2022 Q2,Galați,1722.61,493.5,835.81,Új lakás,3.89
2022 Q2,Ploiești,1656.65,485.57,869.04,Új lakás,3.03
2022 Q2,Ploiești,1548.04,570.34,933.71,Új lakás,2.33
2022 Q2,Ploiești,1315.96,483.05,913.61,Új lakás,3.28
2022 Q2,Ploiești,1722.6,482.39,850.22,Felújított lakás,4.56
2022 Q2,Ploiești,1536.17,468.53,900.21,Használt lakás,3.77
2022 Q2,Arad,1829.05,507.75,897.73,Felújított lakás,3.75
2022 Q2,Arad,1704.97,467.1,876.94,Felújított lakás,2.88
2022 Q2,Arad,1724.73,491.62,978.95,Használt lakás,6.19
2022 Q2,Arad,1691.6,482.74,803.24,Új lakás,4.7
2022 Q2,Arad,1625.23,501.52,963.79,Használt lakás,2.98
2022 Q2,Bacău,1489.08,470.54,909.27,Használt lakás,4.35
2022 Q2,Bacău,1492.52,510.26,787.93,Új lakás,2.96
2022 Q2,Bacău,1586.15,457.86,913.39,Felújított lakás,4.09
2022 Q2,Bacău,1811.87,470.11,852.67,Használt lakás,5.01
2022 Q2,Bacău,1589.09,539.76,892.45,Használt lakás,2.0
2022 Q2,Târgu Mureș,1741.31,516.51,917.08,Használt lakás,2.0
2022 Q2,Târgu Mureș,1520.44,456.45,809.53,Új lakás,5.54
2022 Q2,Târgu Mureș,1598.59,478.54,893.12,Használt lakás,4.37
2022 Q2,Târgu Mureș,1199.81,454.15,775.23,Használt lakás,4.2
2022 Q2,Târgu Mureș,1565.33,480.62,735.29,Felújított lakás,3.49
2022 Q2,Baia Mare,1733.82,536.38,903.13,Felújított lakás,2.46
2022 Q2,Baia Mare,1751.13,508.96,852.97,Használt lakás,2.0
2022 Q2,Baia Mare,1714.43,456.31,880.77,Új lakás,3.87
2022 Q2,Baia Mare,1784.61,474.99,859.09,Új lakás,5.38
2022 Q2,Baia Mare,1521.01,512.57,848.08,Használt lakás,2.8
2022 Q2,Satu Mare,1600.14,507.67,941.22,Új lakás,5.27
2022 Q2,Satu Mare,1564.63,440.51,840.88,Használt lakás,2.62
2022 Q2,Satu Mare,1573.91,466.33,903.65,Használt lakás,2.0
2022 Q2,Satu Mare,1511.97,450.98,931.23,Új lakás,2.69
2022 Q2,Satu Mare,1627.2,474.87,922.58,Új lakás,4.4
2022 Q2,Botoșani,1614.55,457.81,748.86,Új lakás,4.05
2022 Q2,Botoșani,1663.66,417.01,785.98,Új lakás,4.05
2022 Q2,Botoșani,1640.7,440.37,825.56,Használt lakás,2.0
2022 Q2,Botoșani,1765.27,428.01,892.54,Felújított lakás,3.77
2022 Q2,Botoșani,1754.75,448.31,863.68,Új lakás,2.1
2022 Q2,Pitești,1367.38,503.85,752.9,Új lakás,3.57
2022 Q2,Pitești,1721.36,509.87,820.12,Új lakás,2.21
2022 Q2,Pitești,1661.14,533.69,820.27,Használt lakás,3.0
2022 Q2,Pitești,1537.01,502.86,933.71,Használt lakás,2.56
2022 Q2,Pitești,1420.21,573.6,849.36,Használt lakás,4.05
2022 Q2,Craiova,1516.97,499.6,917.6,Használt lakás,4.1
2022 Q2,Craiova,1808.9,466.93,844.23,Új lakás,4.03
2022 Q2,Craiova,1655.8,489.12,782.94,Használt lakás,4.11
2022 Q2,Craiova,1555.1,456.76,861.95,Használt lakás,2.84
2022 Q2,Craiova,1463.75,375.38,964.83,Használt lakás,4.36
2022 Q2,Reșița,1585.99,453.31,687.44,Új lakás,3.07
2022 Q2,Reșița,1685.9,517.69,898.54,Új lakás,3.96
2022 Q2,Reșița,1756.46,466.86,925.11,Új lakás,3.42
2022 Q2,Reșița,1494.26,439.77,796.13,Használt lakás,4.46
2022 Q2,Reșița,1510.87,438.68,902.82,Új lakás,4.13
2022 Q2,Slatina,1715.51,500.5,814.81,Felújított lakás,3.88
2022 Q2,Slatina,1615.02,443.23,793.72,Felújított lakás,3.12
2022 Q2,Slatina,1844.39,463.49,933.97,Új lakás,3.33
2022 Q2,Slatina,1706.66,516.1,917.16,Használt lakás,4.19
2022 Q2,Slatina,1765.28,495.13,962.81,Új lakás,2.18
2022 Q3,București,1641.79,491.33,803.81,Használt lakás,4.38
2022 Q3,București,1421.19,453.83,740.05,Új lakás,5.36
2022 Q3,București,1572.21,566.68,908.18,Új lakás,4.25
2022 Q3,București,1529.65,438.15,891.38,Felújított lakás,3.73
2022 Q3,București,1439.29,419.33,802.48,Felújított lakás,5.62
2022 Q3,Cluj-Napoca,1865.59,488.2,868.94,Új lakás,3.46
2022 Q3,Cluj-Napoca,1487.86,535.01,972.41,Új lakás,2.91
2022 Q3,Cluj-Napoca,1590.06,462.01,834.79,Új lakás,4.99
2022 Q3,Cluj-Napoca,1442.56,498.66,903.69,Használt lakás,3.66
2022 Q3,Cluj-Napoca,1707.17,485.91,933.03,Felújított lakás,2.28
2022 Q3,Timișoara,1558.15,477.13,699.67,Új lakás,2.71
2022 Q3,Timișoara,1502.37,517.93,817.59,Új lakás,2.98
2022 Q3,Timișoara,1698.1,415.28,735.73,Használt lakás,3.44
2022 Q3,Timișoara,1426.28,423.61,894.41,Új lakás,4.68
2022 Q3,Timișoara,1694.66,524.35,934.47,Felújított lakás,2.0
2022 Q3,Iași,1654.05,458.82,815.15,Új lakás,4.36
2022 Q3,Iași,1392.36,409.96,898.01,Felújított lakás,4.29
2022 Q3,Iași,1616.41,444.8,904.63,Használt lakás,4.48
2022 Q3,Iași,1610.24,432.91,834.49,Felújított lakás,4.64
2022 Q3,Iași,1759.26,466.94,845.02,Használt lakás,3.64
2022 Q3,Brașov,1632.99,456.76,686.35,Új lakás,4.99
2022 Q3,Brașov,1815.36,455.5,796.0,Felújított lakás,3.66
2022 Q3,Brașov,1577.5,519.82,863.28,Használt lakás,3.01
2022 Q3,Brașov,1441.79,514.63,895.97,Használt lakás,4.86
2022 Q3,Brașov,1483.82,553.54,755.38,Használt lakás,4.51
2022 Q3,Constanța,1370.85,448.39,953.66,Új lakás,4.63
2022 Q3,Constanța,1534.45,459.25,866.04,Új lakás,4.31
2022 Q3,Constanța,1750.19,461.75,763.29,Új lakás,3.96
2022 Q3,Constanța,1545.11,427.97,877.86,Új lakás,3.59
2022 Q3,Constanța,1636.78,444.22,889.2,Felújított lakás,2.48
2022 Q3,Sibiu,1500.67,470.28,964.51,Használt lakás,4.58
2022 Q3,Sibiu,1729.26,536.68,1076.17,Felújított lakás,3.84
2022 Q3,Sibiu,1770.45,520.51,919.76,Használt lakás,5.57
2022 Q3,Sibiu,1549.68,460.05,879.19,Felújított lakás,3.62
2022 Q3,Sibiu,1638.22,542.51,831.31,Új lakás,3.5
2022 Q3,Oradea,1620.92,470.87,745.16,Használt lakás,3.22
2022 Q3,Oradea,1682.48,537.5,790.72,Új lakás,2.64
2022 Q3,Oradea,1603.63,396.98,833.3,Felújított lakás,2.06
2022 Q3,Oradea,1764.29,449.23,959.17,Új lakás,4.91
2022 Q3,Oradea,1522.44,437.12,848.39,Használt lakás,3.7
2022 Q3,Galați,1641.54,448.94,904.78,Új lakás,4.07
2022 Q3,Galați,1559.15,451.52,848.91,Használt lakás,2.98
2022 Q3,Galați,1607.01,483.42,875.7,Felújított lakás,5.57
2022 Q3,Galați,1584.11,520.18,873.78,Felújított lakás,3.56
2022 Q3,Galați,1585.7,477.65,876.79,Új lakás,2.84
2022 Q3,Ploiești,1424.16,506.17,913.89,Használt lakás,4.55
2022 Q3,Ploiești,1618.6,510.69,902.81,Használt lakás,4.59
2022 Q3,Ploiești,1496.86,436.12,836.69,Új lakás,3.78
2022 Q3,Ploiești,1570.97,404.93,963.3,Új lakás,3.53
2022 Q3,Ploiești,1620.72,529.78,719.3,Felújított lakás,3.29
2022 Q3,Arad,1553.55,466.55,849.59,Felújított lakás,5.25
2022 Q3,Arad,1680.82,518.32,862.83,Használt lakás,2.4
2022 Q3,Arad,1350.44,418.82,881.59,Használt lakás,3.83
2022 Q3,Arad,1574.78,465.26,980.7,Felújított lakás,2.98
2022 Q3,Arad,1711.34,480.08,856.34,Új lakás,4.98
2022 Q3,Bacău,1775.5,470.42,907.95,Használt lakás,4.16
2022 Q3,Bacău,1600.89,488.17,818.72,Felújított lakás,3.49
2022 Q3,Bacău,1530.32,516.06,854.29,Felújított lakás,2.5
2022 Q3,Bacău,1513.19,352.03,830.33,Új lakás,3.84
2022 Q3,Bacău,1583.66,559.21,894.49,Új lakás,4.33
2022 Q3,Târgu Mureș,1402.81,465.41,830.8,Új lakás,3.01
2022 Q3,Târgu Mureș,1504.01,407.68,783.45,Új lakás,4.67
2022 Q3,Târgu Mureș,1582.85,459.74,859.68,Új lakás,4.97
2022 Q3,Târgu Mureș,1600.51,501.61,809.2,Felújított lakás,3.18
2022 Q3,Târgu Mureș,1642.48,555.71,945.79,Felújított lakás,4.38
2022 Q3,Baia Mare,1618.17,536.04,907.68,Használt lakás,2.0
2022 Q3,Baia Mare,1473.53,493.53,752.78,Használt lakás,2.9
2022 Q3,Baia Mare,1516.02,469.75,842.75,Felújított lakás,3.51
2022 Q3,Baia Mare,1699.04,469.39,836.92,Használt lakás,2.45
2022 Q3,Baia Mare,1722.92,453.14,794.78,Használt lakás,4.01
2022 Q3,Satu Mare,1507.97,458.96,875.51,Felújított lakás,3.47
2022 Q3,Satu Mare,1877.39,477.01,897.07,Új lakás,2.0
2022 Q3,Satu Mare,1496.72,436.52,802.74,Használt lakás,4.22
2022 Q3,Satu Mare,1724.27,493.79,846.4,Használt lakás,3.17
2022 Q3,Satu Mare,1733.63,562.85,868.1,Új lakás,4.74
2022 Q3,Botoșani,1641.2,510.22,790.13,Új lakás,3.31
2022 Q3,Botoșani,1647.46,528.5,810.91,Használt lakás,2.0
2022 Q3,Botoșani,1540.21,520.41,764.97,Használt lakás,2.62
2022 Q3,Botoșani,1618.71,475.36,895.67,Új lakás,2.57
2022 Q3,Botoșani,1561.0,527.81,788.43,Felújított lakás,5.28
2022 Q3,Pitești,1471.91,513.98,837.62,Használt lakás,2.66
2022 Q3,Pitești,1540.37,501.8,859.59,Használt lakás,4.92
2022 Q3,Pitești,1772.29,432.68,784.62,Felújított lakás,2.5
2022 Q3,Pitești,1492.1,524.17,893.62,Felújított lakás,3.25
2022 Q3,Pitești,1598.67,536.17,974.48,Használt lakás,4.06
2022 Q3,Craiova,1280.89,491.89,916.08,Felújított lakás,4.02
2022 Q3,Craiova,1687.18,494.28,785.92,Használt lakás,2.91
2022 Q3,Craiova,1561.46,522.62,814.05,Felújított lakás,4.26
2022 Q3,Craiova,1636.44,543.45,857.5,Felújított lakás,2.05
2022 Q3,Craiova,1677.62,565.52,902.74,Használt lakás,3.01
2022 Q3,Reșița,1470.17,441.88,980.2,Felújított lakás,3.47
2022 Q3,Reșița,1520.48,473.66,840.99,Új lakás,5.37
2022 Q3,Reșița,1478.26,527.23,867.33,Használt lakás,5.01
2022 Q3,Reșița,1789.91,483.39,841.1,Felújított lakás,3.87
2022 Q3,Reșița,1588.63,413.72,953.15,Felújított lakás,4.05
2022 Q3,Slatina,1460.43,397.3,720.34,Felújított lakás,4.57
2022 Q3,Slatina,1525.72,461.8,889.29,Új lakás,3.28
2022 Q3,Slatina,1665.58,483.81,854.95,Felújított lakás,2.23
2022 Q3,Slatina,1501.63,504.1,819.08,Új lakás,5.01
2022 Q3,Slatina,1881.57,506.26,949.57,Új lakás,4.52
2022 Q4,București,1535.89,488.01,980.8,Új lakás,3.28
2022 Q4,București,1475.28,434.63,846.95,Új lakás,2.8
2022 Q4,București,1800.88,488.65,918.3,Felújított lakás,3.5
2022 Q4,București,1463.18,427.62,805.52,Használt lakás,4.15
2022 Q4,București,1662.39,504.13,770.68,Használt lakás,3.8
2022 Q4,Cluj-Napoca,1476.87,496.06,888.74,Felújított lakás,2.63
2022 Q4,Cluj-Napoca,1716.16,573.55,910.09,Felújított lakás,3.64
2022 Q4,Cluj-Napoca,1562.01,471.64,814.36,Felújított lakás,4.05
2022 Q4,Cluj-Napoca,1463.38,404.41,873.18,Használt lakás,3.82
2022 Q4,Cluj-Napoca,1531.46,428.69,877.38,Használt lakás,2.81
2022 Q4,Timișoara,1583.33,550.6,899.07,Felújított lakás,2.43
2022 Q4,Timișoara,1447.02,486.07,777.48,Használt lakás,2.0
2022 Q4,Timișoara,1663.88,492.84,887.04,Új lakás,4.06
2022 Q4,Timișoara,1592.16,453.51,890.97,Új lakás,5.33
2022 Q4,Timișoara,1539.85,439.17,791.89,Használt lakás,2.93
2022 Q4,Iași,1624.31,394.41,886.35,Új lakás,4.44
2022 Q4,Iași,1384.23,440.83,864.78,Használt lakás,3.66
2022 Q4,Iași,1662.36,474.35,935.89,Felújított lakás,3.48
2022 Q4,Iași,1482.04,437.46,904.13,Új lakás,3.83
2022 Q4,Iași,1676.05,504.52,738.81,Új lakás,2.66
2022 Q4,Brașov,1477.52,447.36,834.78,Felújított lakás,4.8
2022 Q4,Brașov,1743.82,468.28,844.92,Felújított lakás,3.09
2022 Q4,Brașov,1610.7,488.1,908.39,Felújított lakás,4.6
2022 Q4,Brașov,1323.75,473.9,943.05,Új lakás,3.36
2022 Q4,Brașov,1736.71,467.74,870.5,Felújított lakás,2.66
2022 Q4,Constanța,1468.09,509.02,912.91,Felújított lakás,3.83
2022 Q4,Constanța,1452.7,481.75,935.43,Használt lakás,5.54
2022 Q4,Constanța,1562.0,413.61,910.42,Felújított lakás,3.52
2022 Q4,Constanța,1713.16,491.24,806.99,Használt lakás,3.86
2022 Q4,Constanța,1757.0,474.03,797.91,Felújított lakás,2.21
2022 Q4,Sibiu,1507.34,463.59,909.2,Használt lakás,2.68
2022 Q4,Sibiu,1786.45,426.51,999.89,Felújított lakás,5.53
2022 Q4,Sibiu,1616.94,414.09,856.67,Új lakás,3.41
2022 Q4,Sibiu,1447.09,491.64,810.58,Használt lakás,3.09
2022 Q4,Sibiu,1575.56,457.0,984.69,Használt lakás,3.26
2022 Q4,Oradea,1652.91,485.82,881.17,Felújított lakás,4.23
2022 Q4,Oradea,1705.76,490.66,873.49,Felújított lakás,3.86
2022 Q4,Oradea,1583.39,443.53,856.35,Felújított lakás,4.04
2022 Q4,Oradea,1648.26,487.21,846.02,Új lakás,3.74
2022 Q4,Oradea,1533.56,492.53,846.73,Használt lakás,3.98
2022 Q4,Galați,1720.1,451.63,895.8,Használt lakás,3.83
2022 Q4,Galați,1842.54,471.35,901.71,Felújított lakás,3.82
2022 Q4,Galați,1433.4,459.17,912.83,Használt lakás,3.37
2022 Q4,Galați,1333.57,478.74,794.46,Új lakás,3.93
2022 Q4,Galați,1786.14,510.78,952.2,Felújított lakás,3.24
2022 Q4,Ploiești,1582.82,438.22,818.96,Új lakás,2.87
2022 Q4,Ploiești,1443.19,534.63,734.48,Felújított lakás,5.17
2022 Q4,Ploiești,1749.53,499.99,793.13,Új lakás,2.22
2022 Q4,Ploiești,1534.19,505.0,860.18,Használt lakás,2.76
2022 Q4,Ploiești,1737.78,547.38,846.4,Felújított lakás,3.91
2022 Q4,Arad,1418.94,463.42,890.63,Új lakás,4.15
2022 Q4,Arad,1539.08,469.03,833.17,Új lakás,3.52
2022 Q4,Arad,1650.79,401.3,855.54,Használt lakás,4.15
2022 Q4,Arad,1531.54,460.83,832.98,Új lakás,3.32
2022 Q4,Arad,1600.71,485.16,733.97,Használt lakás,4.45
2022 Q4,Bacău,1565.2,557.32,788.5,Új lakás,2.93
2022 Q4,Bacău,1575.65,496.53,742.95,Új lakás,2.97
2022 Q4,Bacău,1670.96,442.08,942.2,Felújított lakás,3.35
2022 Q4,Bacău,1492.08,504.41,956.46,Felújított lakás,4.22
2022 Q4,Bacău,1751.25,547.07,804.69,Felújított lakás,4.74
2022 Q4,Târgu Mureș,1417.18,497.0,855.72,Új lakás,5.04
2022 Q4,Târgu Mureș,1740.67,502.79,877.91,Felújított lakás,4.31
2022 Q4,Târgu Mureș,1607.41,477.55,946.55,Felújított lakás,5.36
2022 Q4,Târgu Mureș,1583.0,489.51,864.9,Felújított lakás,2.19
2022 Q4,Târgu Mureș,1559.63,543.99,815.01,Új lakás,5.91
2022 Q4,Baia Mare,1740.66,496.06,893.65,Új lakás,2.88
2022 Q4,Baia Mare,1568.17,537.66,823.13,Új lakás,4.86
2022 Q4,Baia Mare,1434.76,432.07,974.08,Használt lakás,3.79
2022 Q4,Baia Mare,1535.38,534.51,934.75,Felújított lakás,4.72
2022 Q4,Baia Mare,1531.61,468.52,878.7,Használt lakás,4.49
2022 Q4,Satu Mare,1538.98,486.83,876.04,Használt lakás,5.09
2022 Q4,Satu Mare,1690.54,419.73,847.18,Felújított lakás,2.87
2022 Q4,Satu Mare,1668.17,516.93,866.09,Felújított lakás,3.53
2022 Q4,Satu Mare,1608.3,488.36,821.59,Új lakás,2.58
2022 Q4,Satu Mare,1353.98,530.69,889.78,Új lakás,4.16
2022 Q4,Botoșani,1751.82,429.78,755.86,Új lakás,4.18
2022 Q4,Botoșani,1635.19,410.75,881.57,Használt lakás,3.4
2022 Q4,Botoșani,1503.15,466.66,713.51,Új lakás,3.21
2022 Q4,Botoșani,1515.48,502.28,850.51,Használt lakás,4.44
2022 Q4,Botoșani,1294.06,446.44,893.36,Használt lakás,3.49
2022 Q4,Pitești,1701.46,407.82,903.87,Használt lakás,3.16
2022 Q4,Pitești,1511.66,519.64,929.71,Felújított lakás,4.83
2022 Q4,Pitești,1844.64,530.67,812.27,Új lakás,3.94
2022 Q4,Pitești,1556.78,561.16,926.29,Új lakás,3.61
2022 Q4,Pitești,1705.35,430.71,875.02,Használt lakás,2.86
2022 Q4,Craiova,1397.37,511.38,914.52,Felújított lakás,4.26
2022 Q4,Craiova,1578.04,429.35,790.32,Felújított lakás,2.83
2022 Q4,Craiova,1571.96,523.05,923.62,Használt lakás,2.15
2022 Q4,Craiova,1516.81,451.19,708.11,Használt lakás,4.37
2022 Q4,Craiova,1570.46,475.47,940.75,Felújított lakás,3.89
2022 Q4,Reșița,1548.31,502.88,923.53,Használt lakás,4.1
2022 Q4,Reșița,1682.7,474.18,855.09,Felújított lakás,3.91
2022 Q4,Reșița,1509.63,457.28,942.67,Felújított lakás,5.81
2022 Q4,Reșița,1791.06,427.07,774.81,Felújított lakás,2.61
2022 Q4,Reșița,1616.13,367.65,824.67,Felújított lakás,5.21
2022 Q4,Slatina,1717.89,459.64,834.0,Új lakás,4.37
2022 Q4,Slatina,1712.23,458.67,845.94,Felújított lakás,3.23
2022 Q4,Slatina,1440.24,471.21,842.24,Új lakás,2.54
2022 Q4,Slatina,1677.53,499.33,901.74,Használt lakás,3.03
2022 Q4,Slatina,1361.97,498.69,820.15,Használt lakás,2.91
2023 Q1,București,1499.15,483.99,984.64,Használt lakás,3.19
2023 Q1,București,1519.22,521.08,900.37,Új lakás,2.0
2023 Q1,București,1729.48,580.14,733.97,Használt lakás,2.46
2023 Q1,București,1308.18,491.99,949.42,Felújított lakás,3.81
2023 Q1,București,1817.04,528.22,992.13,Új lakás,4.86
2023 Q1,Cluj-Napoca,1601.65,497.67,837.88,Felújított lakás,3.47
2023 Q1,Cluj-Napoca,1657.42,491.6,970.54,Használt lakás,3.37
2023 Q1,Cluj-Napoca,1538.15,460.22,929.31,Használt lakás,2.3
2023 Q1,Cluj-Napoca,1625.86,548.1,907.56,Új lakás,3.63
2023 Q1,Cluj-Napoca,1645.69,453.82,838.57,Használt lakás,3.5
2023 Q1,Timișoara,1682.55,532.93,895.55,Felújított lakás,5.05
2023 Q1,Timișoara,1842.62,526.81,963.5,Használt lakás,2.71
2023 Q1,Timișoara,1512.1,515.72,809.53,Használt lakás,3.41
2023 Q1,Timișoara,1742.54,551.53,874.75,Használt lakás,3.05
2023 Q1,Timișoara,1688.46,452.06,879.6,Új lakás,3.69
2023 Q1,Iași,1646.64,498.54,839.93,Új lakás,2.97
2023 Q1,Iași,1560.35,430.2,910.51,Felújított lakás,4.59
2023 Q1,Iași,1745.56,484.5,841.34,Felújított lakás,4.44
2023 Q1,Iași,1726.67,503.7,994.66,Felújított lakás,3.67
2023 Q1,Iași,1619.17,479.01,796.35,Használt lakás,4.36
2023 Q1,Brașov,1637.34,515.4,1000.51,Új lakás,3.31
2023 Q1,Brașov,1369.44,514.24,900.01,Új lakás,2.97
2023 Q1,Brașov,1697.67,526.44,833.2,Új lakás,3.4
2023 Q1,Brașov,1827.21,466.14,894.0,Új lakás,2.0
2023 Q1,Brașov,1472.18,501.3,963.68,Új lakás,2.34
2023 Q1,Constanța,1658.95,479.97,947.19,Felújított lakás,2.48
2023 Q1,Constanța,1701.61,468.85,903.38,Felújított lakás,3.77
2023 Q1,Constanța,1619.79,514.11,892.62,Új lakás,3.57
2023 Q1,Constanța,1607.23,498.1,903.32,Felújított lakás,2.71
2023 Q1,Constanța,1608.06,452.79,887.61,Új lakás,3.11
2023 Q1,Sibiu,1742.49,521.91,834.64,Felújított lakás,3.7
2023 Q1,Sibiu,1726.62,487.99,846.31,Használt lakás,2.61
2023 Q1,Sibiu,1752.51,531.11,877.52,Új lakás,4.47
2023 Q1,Sibiu,1294.17,548.1,880.58,Új lakás,3.84
2023 Q1,Sibiu,1611.54,550.83,826.36,Használt lakás,5.17
2023 Q1,Oradea,1697.55,519.91,870.25,Felújított lakás,2.39
2023 Q1,Oradea,1761.66,507.46,971.7,Új lakás,3.51
2023 Q1,Oradea,1599.69,550.52,1004.71,Új lakás,3.71
2023 Q1,Oradea,1559.67,527.42,874.76,Felújított lakás,4.3
2023 Q1,Oradea,1618.89,557.56,848.03,Felújított lakás,4.18
2023 Q1,Galați,1591.36,483.74,865.28,Felújított lakás,4.44
2023 Q1,Galați,1760.2,517.31,883.52,Új lakás,3.84
2023 Q1,Galați,1757.73,532.17,728.58,Használt lakás,3.43
2023 Q1,Galați,1623.09,521.77,885.99,Használt lakás,4.42
2023 Q1,Galați,1520.56,505.4,944.01,Felújított lakás,2.23
2023 Q1,Ploiești,1951.64,542.64,890.08,Felújított lakás,2.87
2023 Q1,Ploiești,1628.99,498.35,916.44,Használt lakás,5.2
2023 Q1,Ploiești,1592.87,517.51,812.45,Használt lakás,3.29
2023 Q1,Ploiești,1695.21,522.65,844.81,Felújított lakás,3.26
2023 Q1,Ploiești,1825.27,541.48,902.51,Felújított lakás,2.0
2023 Q1,Arad,1951.34,494.2,871.25,Új lakás,3.18
2023 Q1,Arad,1695.16,510.46,947.04,Új lakás,2.77
2023 Q1,Arad,1612.5,576.22,903.48,Új lakás,3.53
2023 Q1,Arad,1537.01,515.24,951.86,Új lakás,4.57
2023 Q1,Arad,1618.94,509.45,990.3,Használt lakás,4.77
2023 Q1,Bacău,1555.9,393.16,907.81,Használt lakás,4.5
2023 Q1,Bacău,1519.29,494.65,874.18,Használt lakás,3.8
